"PNuid_NLidu","Name_en","Nom_fr","Province","Latitude","Longitude"
472,"ELLERSLIE-BIDEFORD","ELLERSLIE-BIDEFORD","PE",46.603625,-63.942801
473,"Freeland","Freeland","PE",46.677399,-63.963105
474,"Conway","Conway","PE",46.657809,-63.989144
476,"Springhill","Springhill","PE",46.560438,-64.00541
477,"Mont-Carmel","Mont-Carmel","PE",46.401405,-64.036974
478,"St. Nicholas","St. Nicholas","PE",46.425513,-63.948093
479,"Maximeville","Maximeville","PE",46.434466,-64.128209
480,"Cap-Egmont","Cap-Egmont","PE",46.402266,-64.08956
481,"St. Chrysostome","St. Chrysostome","PE",46.510179,-64.101179
482,"Northam","Northam","PE",46.544629,-63.962388
483,"Poplar Grove","Poplar Grove","PE",46.656486,-63.931505
484,"Inverness","Inverness","PE",46.650598,-64.032312
485,"Mount Pleasant","Mount Pleasant","PE",46.580645,-64.008714
486,"West Devon","West Devon","PE",46.666904,-64.117023
487,"Portage","Portage","PE",46.664341,-64.058491
488,"Coleman","Coleman","PE",46.683974,-64.173252
489,"Foxley River","Foxley River","PE",46.69238,-64.010372
490,"Cascumpec","Cascumpec","PE",46.752996,-64.08936
491,"Fortune Cove","Fortune Cove","PE",46.757337,-64.130479
492,"Bloomfield Corner","Bloomfield Corner","PE",46.761907,-64.178847
493,"St. Anthony","St. Anthony","PE",46.73567,-64.174429
494,"Piusville","Piusville","PE",46.792366,-64.193361
495,"Elmsdale","Elmsdale","PE",46.818985,-64.138695
496,"Rosebank","Rosebank","PE",46.795396,-64.156802
497,"Knutsford","Knutsford","PE",46.697835,-64.283447
498,"Springfield West","Springfield West","PE",46.683942,-64.363986
499,"Cape Wolfe","Cape Wolfe","PE",46.720677,-64.39325
500,"Glenwood","Glenwood","PE",46.64759,-64.315522
501,"West Point","West Point","PE",46.622981,-64.375626
502,"Dunblane","Dunblane","PE",46.650267,-64.333645
503,"Milo","Milo","PE",46.64832,-64.222521
504,"Brae","Brae","PE",46.661948,-64.191933
505,"Brae Harbour","Brae Harbour","PE",46.6167,-64.183297
506,"Campbellton","Campbellton","PE",46.792108,-64.30309
507,"St. Louis","St. Louis","PE",46.887252,-64.138826
508,"St. Edward","St. Edward","PE",46.879846,-64.181731
509,"St. Lawrence","St. Lawrence","PE",46.846914,-64.215299
510,"Pleasant View","Pleasant View","PE",46.916699,-64.199997
511,"Palmer Road","Palmer Road","PE",46.913187,-64.15943
512,"Skinners Pond","Skinners Pond","PE",46.964911,-64.120361
513,"Tignish Corner","Tignish Corner","PE",46.947933,-64.049071
514,"Nail Pond","Nail Pond","PE",46.983299,-64.066704
515,"Seacow Pond","Seacow Pond","PE",47.030916,-63.996967
516,"Norway","Norway","PE",47.008882,-64.032334
517,"Tignish Shore","Tignish Shore","PE",46.947512,-64.001269
518,"St. Felix","St. Felix","PE",46.932026,-64.023289
519,"Anglo Tignish","Anglo Tignish","PE",46.9833,-63.999998
520,"Greenmount","Greenmount","PE",46.897892,-64.042552
521,"Montrose","Montrose","PE",46.86657778,-64.06793333
522,"Alma","Alma","PE",46.860959,-64.109025
523,"Leoville","Leoville","PE",46.922488,-64.120631
524,"East Havre Boucher","East Havre Boucher","NS",45.676964,-61.494524
525,"Aulds Cove","Aulds Cove","NS",45.646434,-61.435926
526,"Pirate Harbour","Pirate Harbour","NS",45.583545,-61.38669
527,"Middle Melford","Middle Melford","NS",45.535218,-61.314123
528,"Sand Point","Sand Point","NS",45.517906,-61.256058
529,"Steep Creek","Steep Creek","NS",45.554152,-61.343932
530,"Hadleyville","Hadleyville","NS",45.45987,-61.283252
531,"Manassette Lake","Manassette Lake","NS",45.434106,-61.333369
532,"St. Francis Harbour","St. Francis Harbour","NS",45.448657,-61.311548
533,"MacPherson Lake","MacPherson Lake","NS",45.435048,-61.431503
534,"Port Shoreham","Port Shoreham","NS",45.423177,-61.424944
535,"Boylston","Boylston","NS",45.4333,-61.5
536,"Sunnyville","Sunnyville","NS",45.388173,-61.535527
537,"Cooks Cove","Cooks Cove","NS",45.365873,-61.487726
538,"Half Island Cove","Half Island Cove","NS",45.346998,-61.200006
539,"Halfway Cove","Halfway Cove","NS",45.34759,-61.366306
540,"Peas Brook","Peas Brook","NS",45.35047,-61.314231
541,"Philips Harbour","Philips Harbour","NS",45.347228,-61.239343
542,"Queensport","Queensport","NS",45.337372,-61.265233
543,"Durells Island","Durells Island","NS",45.343282,-61.005749
544,"Fox Island Main","Fox Island Main","NS",45.340433,-61.103392
545,"Hazel Hill","Hazel Hill","NS",45.324019,-61.031094
546,"Dover","Dover","NS",45.28441,-61.048445
547,"Cole Harbour","Cole Harbour","NS",45.257366,-61.271945
548,"Lower Whitehead","Lower Whitehead","NS",45.218617,-61.180453
549,"Port Felix","Port Felix","NS",45.25,-61.216702
550,"Upper Whitehead","Upper Whitehead","NS",45.281473,-61.170622
551,"Whitehead","Whitehead","NS",45.240595,-61.189136
552,"Charlos Cove","Charlos Cove","NS",45.248457,-61.32957
553,"Larrys River","Larrys River","NS",45.229971,-61.377967
554,"Tor Bay","Tor Bay","NS",45.198845,-61.363903
555,"Lundy","Lundy","NS",45.282193,-61.505916
556,"New Harbour","New Harbour","NS",45.168601,-61.452025
557,"New Harbour East","New Harbour East","NS",45.204435,-61.488232
558,"New Harbour West","New Harbour West","NS",45.19447,-61.493469
559,"Upper New Harbour","Upper New Harbour","NS",45.220461,-61.520482
560,"Coddles Harbour","Coddles Harbour","NS",45.166432,-61.539366
561,"Drum Head","Drum Head","NS",45.150001,-61.599997
562,"Seal Harbour","Seal Harbour","NS",45.150002,-61.583302
563,"Goldboro","Goldboro","NS",45.1833,-61.650001
564,"Isaacs Harbour","Isaacs Harbour","NS",45.183301,-61.6667
565,"Isaacs Harbour North","Isaacs Harbour North","NS",45.20225,-61.675576
566,"Erinville","Erinville","NS",45.37443,-61.745547
567,"Salmon River Lake","Salmon River Lake","NS",45.358646,-61.722315
568,"Guysborough Intervale","Guysborough Intervale","NS",45.454215,-61.615192
569,"Havendale","Havendale","NS",45.453099,-61.580749
570,"Lincolnville","Lincolnville","NS",45.50718,-61.548981
571,"Roachvale","Roachvale","NS",45.349998,-61.549998
572,"Middle Country Harbour","Middle Country Harbour","NS",45.237423,-61.766805
573,"Country Harbour Lake","Country Harbour Lake","NS",45.302166,-61.906007
574,"Cross Roads Country Harbour","Cross Roads Country Harbour","NS",45.276729,-61.883832
575,"Bickerton West","Bickerton West","NS",45.0964,-61.7315
576,"Fishermans Harbour","Fishermans Harbour","NS",45.111363,-61.686482
577,"Port Bickerton","Port Bickerton","NS",45.107058,-61.723834
578,"Indian Harbour Lake","Indian Harbour Lake","NS",45.134547,-61.88229
579,"Port Hilford","Port Hilford","NS",45.107817,-61.847432
580,"Harpellville","Harpellville","NS",45.110257,-61.771561
581,"Wine Harbour","Wine Harbour","NS",45.074472,-61.842544
582,"Sonora","Sonora","NS",45.057209,-61.895998
583,"Sherbrooke","Sherbrooke","NS",45.142926,-61.982547
584,"Goldenville","Goldenville","NS",45.122851,-62.009406
585,"Aspen","Aspen","NS",45.301369,-62.051468
586,"Glenelg","Glenelg","NS",45.26122,-62.077423
587,"Melrose","Melrose","NS",45.261132,-62.047138
588,"Goshen","Goshen","NS",45.377693,-61.972529
589,"Lochaber","Lochaber","NS",45.415814,-62.023197
590,"South Lochaber","South Lochaber","NS",45.38298,-62.044416
591,"West Lochaber","West Lochaber","NS",45.413345,-62.036013
592,"East River St. Marys","East River St. Marys","NS",45.392667,-62.166667
593,"Caledonia","Caledonia","NS",45.282,-62.392775
594,"Trafalgar","Trafalgar","NS",45.284224,-62.66905
595,"Little Liscomb","Little Liscomb","NS",45.027602,-61.973384
596,"Liscomb","Liscomb","NS",45.021332,-62.000452
597,"Spanish Ship Bay","Spanish Ship Bay","NS",45.029692,-62.032112
598,"Liscomb Mills","Liscomb Mills","NS",45.0125,-62.101
599,"Marie Joseph","Marie Joseph","NS",44.969402,-62.08521
600,"West Liscomb","West Liscomb","NS",44.996716,-62.097396
601,"Ecum Secum","Ecum Secum","NS",44.966701,-62.1333
602,"Ecum Secum Bridge","Ecum Secum Bridge","NS",44.972,-62.1678
603,"Ecum Secum West","Ecum Secum West","NS",44.959119,-62.165049
604,"East Quoddy","East Quoddy","NS",44.916058,-62.32161
605,"Harrigan Cove","Harrigan Cove","NS",44.925825,-62.298697
606,"West Quoddy","West Quoddy","NS",44.916699,-62.349999
607,"Port Dufferin","Port Dufferin","NS",44.916699,-62.383303
608,"Port Dufferin West","Port Dufferin West","NS",44.903415,-62.40325
609,"Sheet Harbour Passage","Sheet Harbour Passage","NS",44.858739,-62.44242
610,"Sober Island","Sober Island","NS",44.8488,-62.4653
611,"East River Sheet Harbour","East River Sheet Harbour","NS",44.920549,-62.513042
612,"West Sheet Harbour","West Sheet Harbour","NS",44.912146,-62.541862
613,"Watt Section","Watt Section","NS",44.900001,-62.483298
614,"Moosehead","Moosehead","NS",44.945408,-62.264256
615,"Mooseland","Mooseland","NS",44.949918,-62.799823
616,"Sheet Harbour Road","Sheet Harbour Road","NS",45.122067,-62.900882
617,"Dean","Dean","NS",45.200001,-62.883299
618,"Elmsvale","Elmsvale","NS",45.085709,-63.071434
619,"Centre Musquodoboit","Centre Musquodoboit","NS",45.099999,-63.033298
620,"Chaswood","Chaswood","NS",45.045383,-63.216575
621,"Elderbank","Elderbank","NS",44.983299,-63.216701
622,"Lower Meaghers Grant","Lower Meaghers Grant","NS",44.918983,-63.240849
623,"Meaghers Grant","Meaghers Grant","NS",44.934664,-63.237732
624,"Moose River Gold Mines","Moose River Gold Mines","NS",44.985472,-62.941827
625,"Newcomb Corner","Newcomb Corner","NS",45.068999,-63.046055
626,"Lochaber Mines","Lochaber Mines","NS",45.005477,-62.475807
627,"Malay Falls","Malay Falls","NS",44.98727,-62.482328
628,"Fern Hill","Fern Hill","NS",44.821927,-62.632969
629,"Popes Harbour","Popes Harbour","NS",44.8117,-62.6383
630,"Spry Bay","Spry Bay","NS",44.837936,-62.587805
631,"Spry Harbour","Spry Harbour","NS",44.833467,-62.627241
632,"East Ship Harbour","East Ship Harbour","NS",44.781989,-62.810801
633,"Lower Ship Harbour","Lower Ship Harbour","NS",44.783299,-62.833301
634,"Murphys Cove","Murphys Cove","NS",44.787322,-62.747839
635,"Pleasant Harbour","Pleasant Harbour","NS",44.789687,-62.719502
636,"Ship Harbour","Ship Harbour","NS",44.816699,-62.883301
637,"Lake Charlotte","Lake Charlotte","NS",44.766265,-62.945075
638,"Upper Lakeville","Upper Lakeville","NS",44.789286,-62.970493
639,"Clam Bay","Clam Bay","NS",44.7281,-62.9176
640,"Clam Harbour","Clam Harbour","NS",44.734522,-62.881363
641,"DeBaies Cove","DeBaies Cove","NS",44.750001,-62.816701
642,"Owls Head","Owls Head","NS",44.733299,-62.833301
643,"Little Harbour","Little Harbour","NS",44.710451,-62.839967
644,"East Jeddore","East Jeddore","NS",44.729461,-63.002964
645,"Hartlin Settlement","Hartlin Settlement","NS",44.7667,-63.000001
646,"Head of Jeddore","Head of Jeddore","NS",44.777295,-63.071325
647,"Oyster Pond","Oyster Pond","NS",44.786658,-63.005325
648,"Myers Point","Myers Point","NS",44.769794,-63.039935
649,"Salmon River Bridge","Salmon River Bridge","NS",44.77919,-63.02879
650,"Ostrea Lake","Ostrea Lake","NS",44.720749,-63.085663
651,"Pleasant Point","Pleasant Point","NS",44.690077,-63.068052
652,"West Jeddore","West Jeddore","NS",44.7155,-63.0109
653,"East Petpeswick","East Petpeswick","NS",44.764307,-63.14695
654,"Gaetz Brook","Gaetz Brook","NS",44.76097,-63.217469
655,"Head of Chezzetcook","Head of Chezzetcook","NS",44.742023,-63.24954
656,"East Chezzetcook","East Chezzetcook","NS",44.721018,-63.234371
657,"Porter","Porter","NS",44.746447,-63.296747
658,"Conrod Settlement","Conrod Settlement","NS",44.766701,-63.233299
659,"Grand Desert","Grand Desert","NS",44.690215,-63.257165
660,"Middle Porters Lake","Middle Porters Lake","NS",44.699785,-63.305696
661,"Seaforth","Seaforth","NS",44.671804,-63.256422
662,"Three Fathom Harbour","Three Fathom Harbour","NS",44.65474,-63.291586
663,"Mineville","Mineville","NS",44.691577,-63.37868
664,"Lawrencetown","Lawrencetown","NS",44.665864,-63.373315
665,"Upper Lawrencetown","Upper Lawrencetown","NS",44.682041,-63.452231
666,"Cow Bay","Cow Bay","NS",44.623598,-63.420898
667,"South East Passage","South East Passage","NS",44.601065,-63.467945
668,"Grahams Corner","Grahams Corner","NS",44.682042,-63.545206
669,"Woodside","Woodside","NS",44.653822,-63.545473
670,"Port Wallace","Port Wallace","NS",44.702214,-63.54586
671,"Glen Moir","Glen Moir","NS",44.72422,-63.674883
672,"Jollimore","Jollimore","NS",44.629874,-63.606263
673,"Spryfield","Spryfield","NS",44.616699,-63.616699
674,"Rockingham","Rockingham","NS",44.680075,-63.659475
675,"Harrietsfield","Harrietsfield","NS",44.571441,-63.636127
676,"Hammonds Plains Road","Hammonds Plains Road","NS",44.725074,-63.742098
677,"Brookside","Brookside","NS",44.554814,-63.719037
678,"Lakeside","Lakeside","NS",44.635861,-63.701916
679,"Timberlea","Timberlea","NS",44.664195,-63.751817
680,"Stillwater Lake","Stillwater Lake","NS",44.700855,-63.838371
681,"Yankeetown","Yankeetown","NS",44.722677,-63.82065
682,"English Corner","English Corner","NS",44.733299,-63.7833
683,"Middle Sackville","Middle Sackville","NS",44.783018,-63.692904
684,"Beaver Bank","Beaver Bank","NS",44.799999,-63.683299
685,"Ketch Harbour","Ketch Harbour","NS",44.492432,-63.551988
686,"Sambro Head","Sambro Head","NS",44.4836,-63.5832
687,"Williamswood","Williamswood","NS",44.517539,-63.64073
688,"Portuguese Cove","Portuguese Cove","NS",44.5204,-63.5328
689,"Terence Bay","Terence Bay","NS",44.466831,-63.716988
690,"Lower Prospect","Lower Prospect","NS",44.453695,-63.725754
691,"Bayside","Bayside","NS",44.527668,-63.806308
692,"Shad Bay","Shad Bay","NS",44.524682,-63.785769
693,"Whites Lake","Whites Lake","NS",44.528417,-63.760513
694,"East Dover","East Dover","NS",44.494604,-63.847703
695,"McGraths Cove","McGraths Cove","NS",44.506362,-63.850876
696,"West Dover","West Dover","NS",44.490727,-63.871695
697,"Peggys Cove","Peggys Cove","NS",44.492399,-63.91555
698,"Indian Harbour","Indian Harbour","NS",44.5167,-63.9333
699,"Glen Margaret","Glen Margaret","NS",44.5843,-63.9168
700,"Glen Haven","Glen Haven","NS",44.642699,-63.909701
701,"Seabright","Seabright","NS",44.610603,-63.925181
702,"Black Point","Black Point","NS",44.655177,-63.992415
703,"Boutiliers Point","Boutiliers Point","NS",44.662546,-63.950076
704,"Hubbards","Hubbards","NS",44.638516,-64.053217
705,"Head of St. Margarets Bay","Head of St. Margarets Bay","NS",44.682872,-63.915267
706,"Upper Tantallon","Upper Tantallon","NS",44.689042,-63.886205
707,"Fall River West","Fall River West","NS",44.801274,-63.632847
708,"Windsor Junction","Windsor Junction","NS",44.783298,-63.633302
709,"Wellington Station","Wellington Station","NS",44.858271,-63.61645
710,"Grand Lake","Grand Lake","NS",44.894377,-63.586842
711,"Mill Cove","Mill Cove","NS",44.589599,-64.064599
712,"Fox Point","Fox Point","NS",44.614586,-64.060036
713,"Northwest Cove","Northwest Cove","NS",44.528898,-64.02494
714,"Bayswater","Bayswater","NS",44.501582,-64.067747
715,"Blandford","Blandford","NS",44.485542,-64.110074
716,"Upper Blandford","Upper Blandford","NS",44.516702,-64.116699
717,"Tancook Island","Tancook Island","NS",44.466702,-64.166702
718,"Commons","Commons","NS",44.55184,-64.230564
719,"East River","East River","NS",44.588309,-64.16843
720,"Squid Cove","Squid Cove","NS",44.583302,-64.199996
721,"Marriotts Cove","Marriotts Cove","NS",44.556379,-64.270814
722,"Chester Basin","Chester Basin","NS",44.566493,-64.308402
723,"Acadia","Acadia","NS",44.557214,-64.342689
724,"Gold River","Gold River","NS",44.541149,-64.316364
725,"Western Shore","Western Shore","NS",44.52273,-64.307207
726,"Martins Point","Martins Point","NS",44.493601,-64.314971
727,"Indian Point","Indian Point","NS",44.460018,-64.316232
728,"Blockhouse","Blockhouse","NS",44.446804,-64.412183
729,"New Ross","New Ross","NS",44.737592,-64.456581
730,"Leville","Leville","NS",44.750001,-64.416704
731,"Mill Road","Mill Road","NS",44.783299,-64.449997
732,"New Russell","New Russell","NS",44.766701,-64.416702
733,"Vaughan","Vaughan","NS",44.816699,-64.233298
734,"Oakland","Oakland","NS",44.451407,-64.366909
735,"Martins Brook","Martins Brook","NS",44.408404,-64.338532
736,"Sunnybrook","Sunnybrook","NS",44.412911,-64.336343
737,"Blue Rocks","Blue Rocks","NS",44.354206,-64.243738
738,"Lunenburg","Lunenburg","NS",44.37745,-64.316941
739,"First South","First South","NS",44.372204,-64.34718
740,"Rhodes Corner","Rhodes Corner","NS",44.377854,-64.4151
741,"Masons Beach","Masons Beach","NS",44.364363,-64.336194
742,"Bayport","Bayport","NS",44.323822,-64.316675
743,"Rose Bay","Rose Bay","NS",44.299264,-64.304115
744,"Riverport","Riverport","NS",44.298796,-64.329878
745,"Kingsburg","Kingsburg","NS",44.276347,-64.262643
746,"Dublin Shore","Dublin Shore","NS",44.269164,-64.366048
747,"LaHave","LaHave","NS",44.294273,-64.36094
748,"Mount Pleasant","Mount Pleasant","NS",44.28569,-64.426601
749,"Pentz","Pentz","NS",44.302454,-64.395784
750,"West Dublin","West Dublin","NS",44.253285,-64.399618
751,"Bush Island","Bush Island","NS",44.235645,-64.370571
752,"Heckmans Island","Heckmans Island","NS",44.383301,-64.25
753,"Feltzen South","Feltzen South","NS",44.329454,-64.286112
754,"Pleasantville","Pleasantville","NS",44.33977,-64.442253
755,"Upper LaHave","Upper LaHave","NS",44.36711,-64.44469
756,"Oakhill","Oakhill","NS",44.397162,-64.500947
757,"Dayspring","Dayspring","NS",44.375379,-64.480896
758,"Maitland","Maitland","NS",44.426758,-64.457526
759,"Hebbville","Hebbville","NS",44.355451,-64.537581
760,"Newcombville","Newcombville","NS",44.380389,-64.622276
761,"Mossman Corner","Mossman Corner","NS",44.444941,-64.584441
762,"Pinehurst","Pinehurst","NS",44.499999,-64.650001
763,"Bakers Settlement","Bakers Settlement","NS",44.398732,-64.679869
764,"Midville Branch","Midville Branch","NS",44.423663,-64.636965
765,"Barss Corner","Barss Corner","NS",44.5667,-64.683294
766,"Union Square","Union Square","NS",44.551152,-64.641323
767,"Elmwood","Elmwood","NS",44.583302,-64.633301
768,"North River","North River","NS",44.6167,-64.7667
769,"Springfield","Springfield","NS",44.630223,-64.860683
770,"Hemford","Hemford","NS",44.506019,-64.792891
771,"Pleasant River","Pleasant River","NS",44.438981,-64.881842
772,"North Brookfield","North Brookfield","NS",44.407707,-64.95577
773,"Acadia","Acadia","NS",44.354184,-64.920122
774,"Caledonia","Caledonia","NS",44.372859,-65.028928
775,"South Brookfield","South Brookfield","NS",44.383301,-64.966698
776,"Maitland Bridge","Maitland Bridge","NS",44.439926,-65.193589
777,"Meagher","Meagher","NS",44.400001,-65.050001
778,"Chelsea","Chelsea","NS",44.366745,-64.755386
779,"Hebbs Cross","Hebbs Cross","NS",44.299999,-64.566703
780,"Italy Cross","Italy Cross","NS",44.266701,-64.550003
781,"Petite Rivière","Petite Rivière","NS",44.227619,-64.452572
782,"Broad Cove","Broad Cove","NS",44.183301,-64.483299
783,"Voglers Cove","Voglers Cove","NS",44.157485,-64.534822
784,"Cherry Hill","Cherry Hill","NS",44.151246,-64.49372
785,"Charleston","Charleston","NS",44.164181,-64.661791
786,"Danesville","Danesville","NS",44.192773,-64.621418
