Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2019,1144,TransAlta Sarnia Cogeneration L.P.,Sarnia Regional Cogeneration Facility,SARNIA,221112,1024322.929,,6624.0275,7895.84078,,,,,1038843,1038843,1038940,GHD Limited
2019,1145,TransAlta Cogeneration L.P.,Windsor Essex Cogeneration Plant,WINDSOR,221112,10810.59142,,69.86095,83.274312,,,,,10964,10964,10980,GHD Limited
2019,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,HALTON HILLS,221112,381939.9028,,2525.23,2951.392,,,,,387417,387417,387367,Stantec
2019,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",KENORA,486210,631269.9997,,168391.4475,4890.18,,,,,804552,804552,652941,Stantec
2019,1148,Stelco Inc.,Hamilton,HAMILTON,331110,265338.83,5301.31,22534.145,4254.1884,,,,,297429,292128,270938,
2019,1149,Stelco Inc.,Lake Erie,HALDIMAND COUNTY,331110,3539159.807,,10153.75075,2072.1579,,,,,3551386,3551386,3541436,RWDI Air Inc.
2019,1151,University of Guelph,Guelph Campus,GUELPH,611310,43567.9871,,21.161125,237.156446,,,,,43827,43827,43827,
2019,1152,The Governing Council of the University of Toronto,St George Campus,TORONTO,611310,82548.99,,369.575,476.8,,,,,83396,83396,83396,Dillon Consulting Limited
2019,1153,The University of Western Ontario,Main Campus,LONDON,611310,53848,,25.5,289.06,,,,,54163,54163,54165,GHD Limited
2019,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,WHITBY,221112,127285,,533.825,840.1812,,,,,128660,128660,128660,Dillon Consulting Ltd.
2019,1157,Glencore Canada Corporation,Kidd Metallurgical Site,TIMMINS/DISTRICT OF COCHRANE,212233,35241.2966,,33.220925,152.08281,,,,,35427,35427,35427,
2019,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,FALCONBRIDGE,331410,110649.904,,,,,,,,110650,110650,199065,
2019,1159,York University,Keele Campus,TORONTO,611310,62948.16,,311.25,449.98,,,,,63710,63710,63710,INTERNAT ENERGY SOLUTIONS
2019,1160,York Energy Centre LP,York Energy Centre,NEWMARKET,221112,19706.277,,127.925,152.576,,,,,19987,19987,19989,GHD Limited
2019,1161,Imperial Oil,Sarnia Cogen Plant,SARNIA,221112,382431.113,,2431.105,2927.0752,,,,,387790,387790,387790,Stantec Consulting Ltd
2019,1162,City of Hamilton,Glanbrook Landfill Site,HAMILTON,562210,,19862,27706.5925,10.83826,,,,,47580,27718,20,
2019,1163,Greenfield Global Inc.,Tiverton,TIVERTON,325190,30287.74,,14.432775,155.07473,,,,,30458,30458,30458,GHD Ltd.
2019,1164,Magna Exteriors Inc.,POLYCON INDUSTRIES,GUELPH,336390,39533,,30.75,220.52,,,,,39785,39785,39785,
2019,1165,University of Windsor,University of Windsor,WINDSOR,611310,26010.866,,132.1775,188.7532,,,,,26332,26332,26332,
2019,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,HAMILTON,325190,29969,,14.7125,154.8408,,,,,30139,30139,30139,
2019,1167,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,HAVELOCK,325190,38699.41,,19.07125,202.384316,,,,,38921,38921,38952,
2019,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",COPPER CLIFF,331410,388149.329,,242.29,1982.594,3640.362,,,,394015,394015,390375,RWDI
2019,1169,"Magellan Aerospace Limited, Haley","Magellan Aerospace, Haley",HALEY,331529,6068.45256,,3.39425,32.09758,27453.48,344.3,,,33902,33902,6104,
2019,1170,McMaster University,MCMASTER UNIVERSITY,HAMILTON,611310,42330,,149.625,279.524,,,,,42760,42760,44967,
2019,1171,Real Alloy Canada Ltd.,Real Alloy Mississauga,MISSISSAUGA,331317,12906,,6.6275,71.52,,,,,12985,12985,12985,
2019,1172,FCA Canada Inc.,Etobicoke Casting Plant,TORONTO,331523,8719.026,,8.76075,52.448,,,,,8781,8781,8781,RWDI Inc.
2019,1175,Bartek Ingredients Inc.,Plant #1,STONEY CREEK,325999,12271.25342,,6.31105,63.791072,,,,,12342,12342,12342,Internat Energy Solutions
2019,1176,University of Waterloo,University of Waterloo-GHG,WATERLOO,611310,36634.5,,17.85,199.66,,,,,36853,36853,36853,
2019,1177,Darling International Canada Inc.,Dundas,DUNDAS,311614,23911.479,,11.44,121.8522,,,,,24045,24045,24045,
2019,1178,Covanta Durham York Renewable Energy Limited Partnership,Durham York Energy Centre,COURTICE,562210,67555.7,88475.28,1354.7575,2159.606,,,,,159546,71071,71071,
2019,1179,Carleton University,Carleton university,OTTAWA,611310,6640.7,,3.3,37.0116,,,,,6682,6682,0,
2019,1180,"Hydro Extrusion Canada, Inc.",North York Division,TORONTO,331317,18320.6,,8.725,96.254,,,,,18426,18426,18426,
2019,1181,University of Ottawa,Physical Resources Service,OTTAWA,611310,19841.54,,9.91475,110.947486,,,,,19963,19963,19963,
2019,1182,Campbell Co. of Canada,PLANT 051 - Toronto,ETOBICOKE,311410,14895,,41.75,90.294,,,,,15028,15028,15090,
2019,1183,Terrapure BR Ltd.,Tonolli Canada,MISSISSAUGA,331490,24323,,5.475,43.806,,,,,24373,24373,24223,
2019,1184,Roseburg Forest Products Canada Ltd.,Roseburg Forest Products Canada Ltd. (Pembroke MDF),PEMBROKE,321216,8879.7744,130473.33,195.2425,1635.93954,,,,,141185,10711,10714,
2019,1185,Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,LONDON,331420,12511.257,,6.5,63.474,,,,,12582,12582,12582,
2019,1186,ArcelorMittal long Products Canada,ArcelorMittal long Products Canada - Hamilton East,HAMILTON,331222,24647.461,,15.95,131.716,,,,,24796,24796,24796,
2019,1187,Hamilton Health Sciences Corporation,Juravinski Hospital and Cancer Center Cogeneration Plant,HAMILTON,622111,21286.4629,,10.3975,116.369,,,,,21414,21414,21414,Dillon Consulting Limited
2019,1188,Hamilton Health Sciences Corporation,Hamilton General Hospital Cogeneration Plant,HAMILTON,622111,12580.5093,,6.14,68.7188,,,,,12656,12656,12656,Dillon Consulting Limited
2019,1189,Vale Canada Limited,Port Colborne Refinery,PORT COLBORNE,331410,17610.43,,8.25,69.3744,,,,,17689,17689,17689,
2019,1191,ARLANXEO Canada Inc.,ARLANXEO WEST,SARNIA,325210,12375,,307,71.52,,,,,12754,12754,12754,GHD Limited
2019,1192,Glencore Canada Corporation,Sudbury Operations Mines Mill - Onaping Area,ONAPING,212232,33695.038,,3736.375,154.066,,184.47,,,37770,37770,33872,
2019,1193,Goldcorp Canada Limited - Red Lake Gold Mines,Red Lake Gold Mines,BALMERTOWN,212220,30826.882,5194.8954,78.225,291.742,,,,,36392,31197,26000,
2019,1194,Apotex Inc.,Apotex Inc. Etobicoke site,TORONTO,325410,11938.28,,5.88,62.4608,,,,,12007,12007,0,
2019,1195,Agriville Farms Ltd,Agriville Farms Ltd,KINGSVILLE,111419,25622.12,3776.5,75.875,602.258,,,,,30077,26301,26300,
2019,1196,Mucci Farms Ltd,Mucci Farms Ltd.,KINGSVILLE,111419,29024.122,,24.125,161.516,,,,,29210,29210,29209,
2019,1197,Southshore Greenhouses Inc.,Southshore Greenhouses Inc.,KINGSVILLE,111419,17470.34,,9.6,95.956,,,,,17576,17576,17502,
2019,1198,GOLDCORP CANADA LTD,Porcupine Gold Mines,SOUTH PORCUPINE,212220,51399.718,,88.3,181.78,,24.739,,,51695,51695,51670,GHD
2019,1199,Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (2),KENT BRIDGE,111419,29149.27,,14.25,166.88,,,,,29331,29331,29331,
2019,1200,Lanxess Canada Co./Cie,Elmira Facility,ELMIRA,325999,8313.891,,4.095,43.4782,,,,,8362,8362,8369,
2019,1201,Soave Hydroponics Company,Great Northern Hydroponics,KINGSVILLE,111419,34801.39,,79.5,211.58,,,,,35093,35093,35093,
2019,1203,Twin Peaks Hydroponics Inc.,Twin Peaks Hydroponics Inc.,KINGSVILLE,111419,20168.2,,9.75,110.26,,,,,20289,20289,20289,
2019,1204,1808278 Ontario Inc.,1808278 Ontario Inc.,KINGSVILLE,111419,18480.34,,9,101.32,,,,,18591,18591,18591,
2019,1205,DiCiocco Farms Eastside Inc,DiCiocco Farms Eastside Inc.,LEAMINGTON,111419,23138.74,,11.25,125.16,,,,,23276,23276,23276,
2019,1206,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc.,LEAMINGTON,111419,13031.13,,6.25,71.52,,,,,13109,13109,13109,
2019,1207,Canadian Mist Distillers Ltd.,Canadian Mist Distillers Limited,COLLINGWOOD,312140,12188.8,,5.75,62.58,,,,,12258,12258,12258,
2019,1208,Enwave Windsor Limited Partnership,Enwave Windsor Limited Parnership,WINDSOR,221330,13211.45538,,6.4086,68.070948,,,,,13286,13286,13286,
2019,1209,Stackpole International,PM - Stratford,STRATFORD,336350,9890.4186,,4.829575,51.107,,,,,9947,9947,9947,
2019,1210,AMCO Farms Inc.,AMCO Farms Inc.,LEAMINGTON,111419,24985.4,,12.25,137.08,,,,,25135,25135,25135,
2019,1212,Imerys Talc Canada Inc.,Timmins Micronizing Plant,TIMMINS,212398,10502,,5.175,54.832,,,,,10563,10563,0,
2019,1213,617885 Ontario Limited,617885 Ontario Limited o/a Jem Farms,RUTHVEN,111419,9346.86,,4.5,50.66,,,,,9403,9403,9403,
2019,1214,Bull Market Farms Inc.,Bull Market Farms Inc.,LEAMINGTON,111419,16571.11,,8,89.4,,,,,16669,16669,16669,
2019,1215,Orangeline Farms Limited,Orangeline Farms Limited,LEAMINGTON,111419,11581.73,,5.655,63.2654,,,,,11651,11651,11651,
2019,1216,The Ottawa Hospital,The Ottawa Hospital - Civic campus,OTTAWA,622111,14035.588,,6.875,77.48,,,,,14120,14120,14120,
2019,1217,1329606 Ontario Limited,1329606 Ontario Limited,LEAMINGTON,111419,14959.835,,9.225,81.7712,,,,,15051,15051,15051,
2019,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,LEAMINGTON,111419,32880,,58.55,204.13,,,,,33143,33143,33143,
2019,1219,Goodyear Canada Inc.,Goodyear Canada Inc.,NAPANEE,326210,21069.417,,10.36655,108.934496,,,,,21189,21189,21189,
2019,1220,Kuntz Electroplating Inc.,KUNTZ ELECTROPLATING INC.,KITCHENER,332810,10950.85,,5.3575,58.4378,,,,,11015,11015,11015,
2019,1221,Sunrite Greenhouses Ltd.,Sunrite Greenhouses Ltd,KINGSVILLE,111419,17215.512,,21,100.128,,,,,17337,17337,17337,
2019,1222,Nature Fresh Farms,Nature Fresh Plant 1,LEAMINGTON,111419,12824.54,17383.68,260.625,2184.7274,,,,,32654,15270,15216,
2019,1223,Nature Fresh Farms,Nature Fresh Plant 2,LEAMINGTON,111419,18865.99,,10.075,103.108,,,,,18980,18980,18932,
2019,1224,Zochem ULC,Zochem,BRAMPTON,325189,10626.637,,5.05,53.7592,,,,,10686,10686,10686,
2019,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,WINDSOR,331110,28442.6474,,13.765,145.6624,,,,,28603,28603,28603,
2019,1226,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,TORONTO,622111,26017,,12.8925,144.232,,,,,26175,26175,26175,
2019,1227,Ecotex Healthcare Linen Service LP,Ecotex Healthcare Linen Service LP,MISSISSAUGA,812320,11367.49,,5.5,62.58,,,,,11436,11436,11436,
2019,1228,Pomas Farms Inc,Pomas Farms Inc.,STAPLES,111419,26606.271,,35.875,152.874,,,,,26796,26796,26677,
2019,1229,IKO Industries Ltd.,IKO Madoc,MADOC,212398,22012.768,,12,111.452,,,,,22137,22137,22137,
2019,1230,IKO Industries Ltd.,IKO Hawkesbury,HAWKESBURY,324122,13126.138,,9.325,66.752,,,,,13203,13203,13203,
2019,1231,Platinum Produce Company,Platinum Produce,BLENHEIM,111419,24410.316,,12.2,136.484,,,,,24559,24559,24559,
2019,1232,Kapital Produce Ltd,Kapital Produce Ltd,RUTHVEN,111419,19847.27,,75.875,133.504,,,,,20057,20057,20057,
2019,1233,St. David's Hydroponics Ltd.,St. David's Hydroponics,NIAGARA ON THE LAKE,111419,21425,,10.25,116.22,,,,,21552,21552,21552,
2019,1234,Kimberly-Clark Inc.,"Kimberly Clark, Huntsville Mill",HUNTSVILLE,322121,15044.87,,7.9,77.66476,,,,,15131,15131,15131,GHD Limited
2019,1235,Magna International Inc,FORMET INDUSTRIES,ST THOMAS,336390,25480,,12.50455,131.88586,,,,,25625,25625,25625,
2019,1236,MSSC Canada,MSSC Canada,CHATHAM,336330,13266.4,,6.525,69.434,,,,,13343,13343,0,
2019,1237,Valbruna ASW Inc.,Valbruna ASW Inc.,WELLAND,331110,14517.81,,8.183,50.21002,,,,,14577,14577,14577,
2019,1238,H & A Mastronardi Farms Ltd,H&A Graham #3,KINGSVILLE,111419,13463.21,3214.8,57.05,464.88,,,,,17200,13986,13986,
2019,1239,J C Fresh Farms Ltd,J.C. Fresh Farms Ltd.,KINGSVILLE,111419,11393.16,,6.075,62.4012,,,,,11462,11462,11426,
2019,1240,BIOX Canada Limited,BIOX Canada Limited,HAMILTON,325190,8933.707,,4.252575,44.762878,,,,,8983,8983,8983,GHD Limited
2019,1241,Sun Gro Farms Inc.,Sun Gro Farms Inc.,KINGSVILLE,111419,13079.3,,6.6,71.52,,,,,13158,13158,13115,
2019,1242,Hendrickson Canada ULC,Hendrickson Springs,STRATFORD,332611,14220,,7.06,75.0066,,,,,14303,14303,14303,
2019,1243,Axens Canada Specialty Aluminas Inc.,Brockville Activated Alumina Plant,BROCKVILLE,325999,11912.4437,,5.8177,61.567396,,,,,11980,11980,11980,
2019,1244,Canadian General-Tower Ltd.,Canadian General-Tower Ltd.,CAMBRIDGE,326114,14925,,7.35,78.076,,,,,15011,15011,15011,
2019,1245,Panolam Industries Ltd.,Panolam Industries Ltd.,HUNTSVILLE,321216,21464.1,36759.8,65.45,556.962,,,,,58847,22087,22087,
2019,1246,Markham District Energy Inc.,Warden Energy Centre,MARKHAM,221330,22814.11,,10.825,115.028,,463.32,,,23404,23404,22940,RWDI
2019,1247,Matalco Inc.,Matalco Inc.,BRAMPTON,331317,23906,,11.4775,130.3154,,,,,24048,24048,24048,GHD Limited
2019,1248,PepsiCo Canada ULC,Cambridge Manufacturing,CAMBRIDGE,311919,22750.88762,,11.111375,117.580966,,,,,22880,22880,22880,
2019,1249,Molson Coors Canada,Toronto Brewery,TORONTO,312120,15914.94,,7.6025,81.7116,,,,,16005,16005,16005,
2019,1250,Columbia Forest Products Ltd.,Levesque Plywood Ltd.,HEARST,321211,16315,,8.025,85.526,,,,,16409,16409,16409,
2019,1251,"Genpak, Division of Great Pacific Enterprises LP",GENPAK MISSISSAUGA,MISSISSAUGA,326140,11265,,26,1153.26,,,,,12445,12445,11864,
2019,1252,Hartmann Canada Inc.,Hartmann North America,BRANTFORD,322299,15455,,7.25,77.182,,,,,15540,15540,15540,
2019,1255,Patriot Forge Co.,Brantford Facility,BRANTFORD,332113,24176.1362,,11.82,132.4908,,,,,24321,24321,24321,
2019,1256,Ontario Lottery and Gaming and Gaming Corporation operating as Niagara Fallsview Casino Resort,Fallsview Casino Resort,NIAGARA FALLS,721120,12095.13,,5.9,66.156,,,,,12168,12168,12168,
2019,1257,Compass Minerals Canada Corporation,GODERICH PLANT,GODERICH,212393,18774.43,,8.8215,93.78656,,,,,18878,18878,18878,GHD
2019,1258,William Osler Health System,Brampton Civic Hospital,BRAMPTON,622111,11459.5012,,5.595,62.6098,,,,,11528,11528,11528,
2019,1259,"Dofasco Inc., Stelco Inc.",Baycoat,HAMILTON,331221,29157,,14.24,150.6986,,,,,29322,29322,29322,
2019,1260,Metex Heat Treating Ltd.,Metex Heat Treating Ltd.,BRAMPTON,332810,12486.126,,5.61,59.66854,,,,,12552,12552,12552,
2019,1261,Owens Corning Insulating Systems Canada LP,Toronto Plant,TORONTO,327990,13696.61315,,11.13185,69.287682,,,,,13778,13778,13777,
2019,1262,Skyjack Inc.,Skyjack Inc.,GUELPH,333920,14106,,7,70.99999,,,,,14184,14184,14184,
2019,1263,Owens Corning Composite Materials Canada LP,Guelph Glass Plant,GUELPH,327214,12437.5526,,5.8675,62.4012,,,,,12506,12506,12506,
2019,1265,Hamilton Utilities Corp.,energy centre,HAMILTON,221330,9565,,62.5,71.52,,,,,9700,9700,9700,
2019,1266,Welded Tube of Canada Corp,Welded Tube (Q&T Plant),WELLAND,331210,10402.3402,,5.23,67.594744,,,,,10476,10476,10476,
2019,1269,Ferrero Canada Limited,Ferrero Canada Limited,BRANTFORD,311310,24873,,12.15,128.438,,,,,25014,25014,48221,
2019,1271,Air Liquide Canada Inc.,Air Liquide Canada - Hamilton (ASU and H2),HAMILTON,325120,10910,,109.555,23.1248,,,,,11043,11043,11014,GHD Limited
2019,1284,Hydro One Networks Inc.,Hydro One Networks,TORONTO,221121,,,,,45852.852,,,,45853,45853,0,
2019,1294,Rosa Flora Growers Limited,Rosa Flora Growers Limited,DUNNVILLE,111422,17984,5604,117.25,140.06,,,,,23846,18242,36869,
2019,1333,2333281 Ontario Ltd.,Truly Green Farms,CHATHAM,111419,30552.99,,15,166.88,,,,,30735,30735,30735,
2019,1334,Allegro Acres Inc,Allegro Acres Inc.,RUTHVEN,111419,12077.25,,6,65.56,,,,,12149,12149,12149,
2019,1339,Lakeridge Health,Lakeridge Health Oshawa,OSHAWA,622111,13727.6776,,6.7025,75.0066,,,,,13810,13810,13810,
2019,1340,Linamar Gear,Linamar Gear,GUELPH,336350,25240.28,,19.764,135.8731,,,,,25396,25396,25396,
2019,1341,Sun-Brite Foods Inc.,Sun-Brite Foods Inc.,RUTHVEN,311420,11454.51,,5.5,59.6,,,,,11520,11520,11520,
2019,1342,Signature Aluminum Canada Inc.,Pickering,PICKERING,331317,15363.62,,7.5,80.46,,,,,15452,15452,15452,GHD Limited
2019,1344,3M Canada Company,3M BROCKVILLE 501,BROCKVILLE,322220,13077.92,,6.25,65.56,,,,,13150,13150,13150,
2019,1345,Ontario Clean Water Agency,G.E. Booth (Lakeview) Wastewater Treatment Facility,MISSISSAUGA,221320,4112.819,77624,13.8,14978.076,,,,,96729,19105,18033,
2019,1346,SUPER-PUFFT SNACKS CORPORATION,SUPER-PUFFT SNACKS CORPORATION,MISSISSAUGA,311919,14610.84,,7.25,74.5,,,,,14693,14693,14693,
2019,1347,Halton Healthcare Services Corporation,Oakville Trafalgar Memorial Hospital,OAKVILLE,622111,13415.4328,,6.55,73.2782,,,,,13496,13496,13496,
2019,1348,Thunder Bay Regional Health Sciences Centre,980 Oliver Road,THUNDER BAY,622111,13182.8776,,6.4375,72.0266,,,,,13262,13262,13262,
2019,1351,Six Nations Natural Gas Company Limited,Six Nations Natural Gas Company Limited,OHSWEKEN,221210,18258,,9.075,102.214,,,,,18370,18370,0,
2019,1354,Canada Malting Co Ltd.,"Canada Malting, Thunder Bay",THUNDER BAY,311214,22456.59,,10.65,113.24,,,,,22581,22581,22581,
2019,1356,Alamos Gold Incorporated,Young-Davidson,MATACHEWAN,212220,28864.211,1546,32.3,360.58,,,,,30804,29258,29252,Stantec Consulting Ltd.
2019,1357,Greenfield South Power Corporation,Green Electron Power Plant,COURTRIGHT,221112,61268.87,,395.75,470.84,,,,,62136,62136,62192,GHD Limited
2019,1361,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,LONDON,331317,16474.376,,8.7,82.844,,,,,16566,16566,16566,
2019,1367,North Bay Regional Health Centre,NBRHC,NORTH BAY,622111,13088,,6.2,69.732,,,,,13164,13164,13164,RWDI AIR Inc.
2019,1368,Cameco Corporation,Port Hope Conversion Facility,PORT HOPE,325189,22264.22,,13.8975,115.177,,,,,22394,22394,22291,
2019,1369,Continuous Colour Coat Limited,MSC Toronto,ETOBICOKE,332810,13411.2,,7.5,3546.2,,,,,16965,16965,11849,
2019,1371,Gay Lea Foods Cooperative Ltd.,Guelph,GUELPH,311515,10861.96,,135,1427.42,,,,,12425,12425,12425,
2019,1372,Parmalat Canada Inc.,Winchester,WINCHESTER,311515,21266,,10.5,110.26,,,,,21387,21387,21387,
2019,1373,GP North Woods LP,Englehart Oriented Strand Board Plant,ENGLEHART,321217,15984,51151,415.875,724.14,,,,,68276,17125,17125,
2019,1374,Atlantic Power LP,Calstock Power Plant,HEARST,221119,23018.5277,134682.5426,521.6092,2756.488676,,,,,160980,26297,26297,Dillon Consulting Limited
2019,1376,Suntastic Hothouse Inc.,Main Greenhouses,EXETER,111419,11025.24,13972.97,25.5,229.46,,,,,25254,11281,11279,
2019,1379,City of Toronto,Ashbridges Bay Treatment Plant,TORONTO,221320,14922,42527,7.265,1988.4944,,,,,59445,16918,15007,
2019,1380,City of Toronto,Highland Creek Treatment Plant,TORONTO,221320,18017,16180,1235.2725,5251.803,,,,,40685,24505,23869,
2019,1381,Sofina Foods Inc./Aliments Sofina Inc.,Burlington,BURLINGTON,311611,16623.2579,,7.327425,86.272192,,,,,16717,16717,14873,
2019,1384,K+S Windsor Salt Ltd.,Windsor Plant,WINDSOR,212393,44111.5178,,244.810125,320.25613,,,,,44677,44677,44115,GHD
2019,1385,Atlantic Packaging Products Ltd.,Whitby,WHITBY,322121,16500,62610,2272.5825,137.527,,,,,81521,18911,18620,
2019,1386,The Procter & Gamble Company,Belleville,BELLEVILLE,322291,17956.169,,8.9,96.552,,,,,18062,18062,18061,
2019,1387,Lactalis Canada,Ingleside Plant,INGLESIDE,311515,22149,878,147.05,110.262384,,,,,23285,22407,21504,
2019,1395,Klassen Greenhouse Farms Inc.,Klassen Greenhouse Farms,COTTAM,111419,11067.987,,5.4,60.494,,,,,11134,11134,11134,
2019,1396,Cargill Limited,Guelph Beef,GUELPH,311611,12567.454,,38.925,642.19,,,,,13249,13249,12640,
2019,1397,Envirofresh Produce Inc.,Envirofresh Produce Inc.,SOMBRA,111419,10171.26,,5,56.62,,,,,10233,10233,10233,
2019,1400,Bombardier Inc.,Toronto Site,TORONTO,336410,17701.9,,7.25,62.58,,,,,17772,17772,21275,
2019,1402,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc,STRATHROY,331523,6553.021,,2.525,27.118,53511.6,,,,60095,60095,113606,
2019,1403,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc. Plant E,STRATHROY,331523,4995.164,,2.125,22.648,42214.2,,,,47235,47235,89274,
2019,1404,Corporation of the City of London,Greenway Pollution Control Centre,LONDON,221320,941,28.759,8.975,11684.58,,,,,12664,12635,0,
2019,1406,Certainteed Corp Insulation Group,CertainTeed Insulation Ottawa,OTTAWA,325220,10738.71638,,4.97525,52.893808,,,,,10797,10797,10797,
2019,1407,New Gold Inc.,Rainy River Mine,EMO,212220,139080,3357,256.3,3486.6,,,,,146180,142823,142871,GHD Limited
2019,1408,3M Canada Company,LONDON,LONDON,322220,10258.82,,4.875,51.852,,,,,10316,10316,10316,
2019,1409,Cameco Corporation,BLIND RIVER REFINERY,BLIND RIVER,325189,14394.331,,8.425,74.202,,,,,14477,14477,14477,
2019,1410,Impala Canada Ltd.,Impala Canada Ltd.,THUNDER BAY,212299,50214,,102.1,610.453,,,,,50927,50927,50927,
2019,1411,NATT Tools Group Inc.,NATT Tools Group Inc.,HAMILTON,331221,9062.303138,,4.217175,44.834398,,,,,9112,9112,9112,
2019,1412,Max Aicher (North America) Limited,Max Aicher (North America) Limited,HAMILTON,331221,20126,,9.8,103.704,,,,,20240,20240,20240,
2019,1413,Eacom Timber Corporation,Elk Lake Planing Mill,ELK LAKE,321111,9207.6,26066.7,46.30725,331.592944,,,,,35653,9586,9586,
2019,1414,Lake Shore Gold,Bell Creek Complex,PORCUPINE,212220,14405.967,,8.7755,100.7538,,,,,14516,14516,14516,
2019,1415,Lake Shore Gold,Lake Shore Gold Timmins West Mine,TIMMINS,212220,14101.872,,7.89925,146.1392,,,,,14256,14256,14256,
2019,1416,McEwen Ontario,McEwen Ontario Black Fox Mine,MATHESON,212220,9290.94,,18.9,108.472,,,,,9419,9419,9419,
2019,1417,Covia Canada Ltd.,Nepheline Syenite Operations,HAVELOCK,212326,12285.5,,19.53,185.803,,,,,12491,12491,12491,
2019,1418,Detour Gold Corporation,Detour Lake Project,COCHRANE,212220,253327.373,5202,,,,,,,258530,253328,254451,Internat Energy Solutions Canada Inc.
2019,1420,Corporation of the City of Guelph,Eastview Landfill,GUELPH,562210,,8418,71421.4775,103.3166,,,,,79943,71525,0,
2019,1421,Corporation of the City of London,W12A Landfill,LONDON,562210,915,,101101.175,8.94,,,,,102026,102026,926,
2019,1422,Profile Industries Ltd.,PROFILE INDUSTRIES INC.,TORONTO,337214,2262.89,,1.075,13.112,,,,,2278,2278,0,
2019,1423,Region of Peel,Britannia Sanitary Landfill Site,MISSISSAUGA,562210,,0.114,167550,,,,,,167551,167550,0,
2019,1424,Region of Peel,North Sheridan Landfill Site (Closed),MISSISSAUGA,562110,,4354.04,23986.25,,,,,,28341,23987,0,
2019,1425,Revolution Landfill Acquisition GP Inc,Revolution Landfill,STONEY CREEK,562210,,,46967.675,,,,,,46968,46968,0,
2019,1426,Spec Furniture Inc.,City View Drive,TORONTO,337127,717.108,,0.40025,3.762846,,,,,722,722,722,
2019,1427,Expert Manufacturing Inc.,Expert Manufacturing Inc.,CONCORD,337214,375.618,,4.2125,533.217956,,,,,914,914,0,
2019,1428,TransCanada Energy Ltd.,Napanee Generating Station,BATH,221112,108117.8135,,679.7125,810.3514,,,,,109608,109608,109608,
2019,1429,Waste Management of Canada Corporation,BLENHEIM LANDFILL,BLENHEIM,562210,,,14569.45,,,,,,14570,14570,0,
2019,1430,Waste Management of Canada Corporation,Highway 48 Landfill,STOUFFVILLE,562210,,0,31649.725,,,,,,31650,31650,0,
2019,1431,Waste Management of Canada Corporation,Twin Creeks Landfill (formerly Warwick Landfill),WATFORD,562210,2438.6124,40009.0771,107088.0125,62.3416,,,,,149599,109589,2503,
2019,1432,Enbridge Gas Inc.,Enbridge Gas Inc.,NORTH YORK,486210,347136.7285,,133367.5475,2681.7616,,,,,483187,483187,358571,PricewaterhouseCoopers LLP
2019,1433,Enbridge Gas Inc.,Enbridge Gas Inc. - Distribution,NORTH YORK,221210,28346.2031,,418422.775,215.2752,,,,,446985,446985,28916,
2019,1434,Apotex Inc.,Apotex Inc. 150 Signet Drive,TORONTO,325410,10113.23,,4.9825,52.9248,,,,,10172,10172,10172,
2019,1435,Bartek Ingredients Inc.,Plant #2,STONEY CREEK,325999,25391.4541,,1.24515,12.53835,,,,,25406,25406,2442,
2019,1436,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc. - C5,STAPLES,111419,22401.98,,11,122.18,,,,,22536,22536,22536,
2019,1437,Chosen Fresh Farms Ltd.,Chosen Fresh Farms Ltd.,LEAMINGTON,111419,15610.93,,7.625,85.228,,,,,15704,15704,15704,
2019,1438,City of Hamilton,Woodward Avenue Wastewater Treatment Plant,HAMILTON,221320,10593.674,7182.805,295.1875,172.907944,,,,,18245,11062,10881,
2019,1439,City of Thunder Bay,City of Thunder Bay Solid Waste and Recycling Facility,THUNDER BAY,562210,579.838,0.4953,21549.8025,360.8482,,,,,22491,22491,586,
